Mode,Month,State,Load Port,Species,End Use,Country,Quantity,Year
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,1400,2016
Air,Dec,VIC,Melbourne,Alpacas,Breeder,New Zealand,62,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,160,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,143,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,1454,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,863,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,2998,2016
Sea,Dec,VIC,Portland,Cattle,Breeder,China,4193,2016
Air,Dec,VIC,Melbourne,Cattle,Breeder,Indonesia,200,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Turkey,9097,2016
Air,Dec,VIC,Melbourne,Cattle,Breeder,Taiwan,184,2016
Air,Dec,SA,Adelaide,Goats,Slaughter,Malaysia,103,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,1034,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,144,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Israel,7029,2016
Air,Dec,NSW,Sydney,Sheep,Breeder,Argentina,8,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,138,2016
Sea,Dec,VIC,Portland,Cattle,Breeder,China,4353,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,3811,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,2020,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,3577,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,96,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,2639,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,148,2016
Air,Dec,SA,Adelaide,Goats,Slaughter,Malaysia,76,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,50,2016
Air,Dec,VIC,Melbourne,Cattle,Breeder,Indonesia,194,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,156,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,139,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,2792,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,2529,2016
Air,Dec,SA,Adelaide,Goats,Slaughter,Malaysia,58,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,868,2016
Air,Dec,SA,Adelaide,Cattle,Slaughter,Malaysia,40,2016
Air,Dec,SA,Adelaide,Camels,Breeder,Malaysia,6,2016
Air,Dec,VIC,Melbourne,Cattle,Breeder,Malaysia,3,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,122,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,146,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,1254,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,160,2016
Sea,Dec,VIC,Geelong,Cattle,Breeder,China,4190,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,150,2016
Air,Dec,NSW,Sydney,Cattle,Breeder,Vietnam,30,2016
Air,Dec,NSW,Sydney,Cattle,Breeder,Malaysia,100,2016
Air,Dec,NSW,Sydney,Alpacas,Breeder,Vietnam,7,2016
Air,Dec,NSW,Sydney,Sheep,Breeder,Vietnam,10,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,90,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,1795,2016
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,2635,2016
Sea,Dec,WA,Fremantle,Cattle,Productive,Indonesia,600,2016
Sea,Dec,WA,Fremantle,Cattle,Productive,Indonesia,500,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Indonesia,3864,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Indonesia,2000,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Indonesia,1500,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Indonesia,250,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,100,2016
Air,Dec,NSW,Sydney,Deer,Breeder,Malaysia,80,2016
Sea,Dec,VIC,Portland,Cattle,Breeder,Pakistan,1046,2016
Sea,Dec,VIC,Portland,Cattle,Breeder,Kuwait,255,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,6972,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,98,2016
Air,Dec,WA,Perth,Goats,Slaughter,Malaysia,24,2016
Air,Dec,WA,Perth,Goats,Breeder,Malaysia,39,2016
Sea,Dec,QLD,Brisbane,Cattle,Feeder,Japan,118,2016
Air,Dec,VIC,Melbourne,Cattle,Breeder,Thailand,199,2016
Air,Dec,WA,Perth,Goats,Slaughter,Malaysia,44,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,114,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,138,2016
Air,Dec,NSW,Sydney,Cattle,Breeder,Bangladesh,4,2016
Sea,Dec,QLD,Brisbane,Cattle,Feeder,Japan,930,2016
Air,Dec,NSW,Sydney,Goats,Slaughter,Malaysia,542,2016
Air,Dec,NSW,Sydney,Sheep,Slaughter,Malaysia,50,2016
Air,Dec,NSW,Sydney,Cattle,Breeder,Malaysia,60,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,160,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,146,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,154,2016
Air,Dec,VIC,Melbourne,Cattle,Breeder,Indonesia,206,2016
Sea,Dec,WA,Geraldton,Cattle,Slaughter,Vietnam,1780,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,1963,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,8000,2016
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Kuwait,50,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Qatar,37000,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,28789,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,5493,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,155,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,3680,2016
Sea,Dec,NT,Darwin,Cattle,Productive,Indonesia,3826,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,2034,2016
Sea,Dec,QLD,Townsville,Cattle,Productive,Indonesia,800,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,2744,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,922,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,6000,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,1787,2016
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,900,2016
Sea,Dec,WA,Fremantle,Cattle,Breeder,Pakistan,1266,2016
Sea,Dec,WA,Fremantle,Cattle,Breeder,United Arab Emirates,124,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,140,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,900,2016
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,3205,2016
Sea,Dec,NT,Darwin,Cattle,Slaughter,Vietnam,1782,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,146,2016
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Malaysia,2902,2016
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Malaysia,1100,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Indonesia,4609,2016
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,133,2016
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,148,2016
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,2991,2016
Sea,Dec,SA,Port Adelaide,Cattle,Feeder,Turkey,1906,2016
Air,Dec,NSW,Sydney,Sheep,Breeder,Argentina,3,2016
Air,Dec,VIC,Melbourne,Sheep,Breeder,New Zealand,2,2016
Sea,Dec,WA,Fremantle,Cattle,Feeder,Turkey,4549,2016
Sea,Dec,NT,Darwin,Cattle,Slaughter,Vietnam,2886,2016
Air,Jan,VIC,Melbourne,Cattle,Breeder,Taiwan,170,2017
Sea,Jan,NT,Darwin,Cattle,Slaughter,Vietnam,1127,2017
Sea,Jan,NT,Darwin,Buffalo,Slaughter,Vietnam,79,2017
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,3435,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,1598,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,142,2017
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,82,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,2830,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2017
Air,Jan,VIC,Melbourne,Sheep,Breeder,Japan,81,2017
Air,Jan,VIC,Melbourne,Cattle,Breeder,Taiwan,181,2017
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,2366,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,135,2017
Air,Jan,WA,Perth,Goats,Slaughter,Malaysia,38,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,147,2017
Sea,Jan,WA,Geraldton,Cattle,Slaughter,Vietnam,2023,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,3628,2017
Air,Jan,WA,Perth,Goats,Slaughter,Malaysia,153,2017
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,141,2017
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3796,2017
Sea,Jan,VIC,Portland,Cattle,Slaughter,Vietnam,1787,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,154,2017
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3694,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2017
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,143,2017
Sea,Jan,VIC,Portland,Cattle,Breeder,China,6125,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,160,2017
Air,Jan,VIC,Melbourne,Sheep,Breeder,New Zealand,2,2017
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Kuwait,15595,2017
Sea,Jan,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,4000,2017
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Qatar,42000,2017
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Kuwait,49,2017
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Qatar,150,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,141,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Philippines,1542,2017
Air,Jan,NSW,Sydney,Alpacas,Breeder,Indonesia,9,2017
Air,Jan,NSW,Sydney,Cattle,Breeder,Indonesia,19,2017
Air,Jan,NSW,Sydney,Goats,Breeder,Indonesia,7,2017
Air,Jan,NSW,Sydney,Sheep,Breeder,Indonesia,24,2017
Sea,Jan,QLD,Brisbane,Cattle,Feeder,Japan,150,2017
Sea,Jan,QLD,Brisbane,Cattle,Feeder,Japan,927,2017
Air,Jan,WA,Perth,Goats,Slaughter,Malaysia,101,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,54,2017
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,1805,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,2520,2017
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Vietnam,1574,2017
Sea,Jan,WA,Fremantle,Cattle,Feeder,Indonesia,3371,2017
Air,Jan,NSW,Sydney,Cattle,Breeder,Malaysia,63,2017
Air,Jan,NSW,Sydney,Goats,Breeder,Malaysia,52,2017
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,114,2017
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,26,2017
Sea,Jan,WA,Fremantle,Cattle,Feeder,Indonesia,3640,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Jan,NT,Darwin,Cattle,Productive,Indonesia,309,2017
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3268,2017
Sea,Jan,WA,Geraldton,Cattle,Slaughter,Malaysia,717,2017
Sea,Jan,WA,Geraldton,Cattle,Slaughter,Brunei Darussalam,739,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,2900,2017
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,8502,2017
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,2904,2017
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,131,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Feb,VIC,Portland,Cattle,Breeder,Pakistan,2415,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Qatar,10000,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Kuwait,14741,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,155,2017
Sea,Feb,NT,Darwin,Buffalo,Slaughter,Vietnam,400,2017
Sea,Feb,NT,Darwin,Cattle,Slaughter,Vietnam,197,2017
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,1466,2017
Sea,Feb,VIC,Portland,Cattle,Slaughter,China,1195,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,78,2017
Air,Feb,WA,Perth,Goats,Slaughter,Malaysia,106,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,50,2017
Air,Feb,WA,Perth,Goats,Slaughter,Malaysia,85,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,109,2017
Air,Feb,WA,Perth,Goats,Breeder,Malaysia,53,2017
Air,Feb,VIC,Melbourne,Cattle,Breeder,Taiwan,215,2017
Sea,Feb,WA,Fremantle,Cattle,Slaughter,Vietnam,2947,2017
Air,Feb,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,11,2017
Air,Feb,VIC,Melbourne,Goats,Breeder,United Arab Emirates,128,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,149,2017
Sea,Feb,VIC,Portland,Cattle,Breeder,China,3280,2017
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,3657,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,110,2017
Air,Feb,WA,Perth,Goats,Slaughter,Malaysia,80,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,84,2017
Air,Feb,WA,Perth,Goats,Breeder,Malaysia,22,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,160,2017
Air,Feb,SA,Adelaide,Sheep,Slaughter,Malaysia,134,2017
Air,Feb,NSW,Sydney,Sheep,Breeder,Argentina,8,2017
Sea,Feb,SA,Port Adelaide,Sheep,Slaughter,Kuwait,9659,2017
Sea,Feb,SA,Port Adelaide,Sheep,Slaughter,Qatar,19000,2017
Sea,Feb,SA,Port Adelaide,Sheep,Slaughter,United Arab Emirates,4451,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,155,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Kuwait,17468,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Oman,4741,2017
Air,Feb,NSW,Sydney,Cattle,Breeder,Malaysia,75,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,148,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,149,2017
Sea,Feb,WA,Fremantle,Sheep,Feeder,Israel,21000,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Jordan,15857,2017
Sea,Feb,WA,Fremantle,Cattle,Feeder,Israel,9782,2017
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,2524,2017
Sea,Feb,NT,Darwin,Buffalo,Feeder,Indonesia,195,2017
Sea,Feb,NT,Darwin,Cattle,Productive,Indonesia,185,2017
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,3773,2017
Air,Feb,NSW,Sydney,Cattle,Breeder,Thailand,4,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Qatar,21000,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,5000,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Oman,5000,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Kuwait,14822,2017
Sea,Feb,WA,Fremantle,Cattle,Slaughter,Kuwait,50,2017
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Kuwait,2372,2017
Air,Feb,NSW,Sydney,Goats,Breeder,Philippines,25,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,1950,2017
Air,Feb,SA,Adelaide,Goats,Slaughter,Malaysia,168,2017
Air,Feb,SA,Adelaide,Sheep,Slaughter,Malaysia,62,2017
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Feb,NSW,Sydney,Sheep,Breeder,Uruguay,5,2017
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,3730,2017
Sea,Feb,WA,Fremantle,Cattle,Feeder,Indonesia,4285,2017
Sea,Feb,WA,Fremantle,Cattle,Productive,Indonesia,1000,2017
Air,Mar,NSW,Sydney,Sheep,Breeder,Argentina,13,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Mar,VIC,Portland,Cattle,Breeder,Pakistan,1650,2017
Air,Mar,NSW,Sydney,Sheep,Breeder,Argentina,6,2017
Air,Mar,NSW,Sydney,Goats,Slaughter,Malaysia,558,2017
Air,Mar,SA,Adelaide,Sheep,Slaughter,Malaysia,177,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,157,2017
Sea,Mar,QLD,Brisbane,Cattle,Feeder,Japan,120,2017
Sea,Mar,QLD,Brisbane,Cattle,Feeder,Japan,960,2017
Air,Mar,NSW,Sydney,Cattle,Breeder,Japan,341,2017
Air,Mar,NSW,Sydney,Sheep,Breeder,Chile,6,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,3878,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,3584,2017
Air,Mar,SA,Adelaide,Goats,Slaughter,Malaysia,21,2017
Air,Mar,SA,Adelaide,Sheep,Slaughter,Malaysia,144,2017
Sea,Mar,NT,Darwin,Cattle,Slaughter,Vietnam,2566,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,140,2017
Air,Mar,WA,Perth,Goats,Slaughter,Malaysia,25,2017
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,3834,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,3740,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,168,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,6000,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Oman,5000,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Qatar,35000,2017
Sea,Mar,WA,Fremantle,Cattle,Slaughter,Kuwait,50,2017
Sea,Mar,WA,Fremantle,Cattle,Slaughter,Qatar,200,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Kuwait,15200,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,5524,2017
Air,Mar,VIC,Melbourne,Cattle,Breeder,Taiwan,220,2017
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,6494,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,1950,2017
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,6462,2017
Sea,Mar,NT,Darwin,Buffalo,Slaughter,Malaysia,1113,2017
Sea,Mar,NT,Darwin,Cattle,Slaughter,Malaysia,1166,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,1114,2017
Air,Mar,SA,Adelaide,Sheep,Slaughter,Malaysia,172,2017
Sea,Mar,WA,Fremantle,Cattle,Breeder,China,1226,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,107,2017
Air,Mar,WA,Perth,Goats,Slaughter,Malaysia,52,2017
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,3650,2017
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,6378,2017
Air,Mar,NSW,Sydney,Alpacas,Breeder,South Korea,12,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,734,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,1550,2017
Sea,Mar,NT,Darwin,Cattle,Productive,Indonesia,1250,2017
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,2018,2017
Sea,Mar,SA,Port Adelaide,Sheep,Slaughter,Kuwait,16011,2017
Sea,Mar,SA,Port Adelaide,Sheep,Slaughter,Qatar,5000,2017
Sea,Mar,SA,Port Adelaide,Sheep,Slaughter,United Arab Emirates,4000,2017
Sea,Mar,VIC,Portland,Cattle,Breeder,China,2986,2017
Sea,Mar,VIC,Geelong,Cattle,Breeder,China,4159,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,157,2017
Air,Mar,SA,Adelaide,Sheep,Slaughter,Malaysia,171,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,118,2017
Air,Mar,WA,Perth,Goats,Slaughter,Malaysia,54,2017
Air,Mar,NSW,Sydney,Cattle,Breeder,Malaysia,56,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Kuwait,18698,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Qatar,20000,2017
Sea,Mar,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,4000,2017
Air,Mar,VIC,Melbourne,Goats,Breeder,New Zealand,8,2017
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,3773,2017
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,160,2017
Sea,Mar,QLD,Townsville,Cattle,Slaughter,Vietnam,3992,2017
Air,Mar,NSW,Sydney,Sheep,Slaughter,Malaysia,238,2017
Air,Mar,SA,Adelaide,Sheep,Slaughter,Malaysia,168,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,60,2017
Air,Apr,WA,Perth,Goats,Slaughter,Malaysia,125,2017
Air,Apr,NSW,Sydney,Cattle,Breeder,Malaysia,50,2017
Sea,Apr,QLD,Townsville,Cattle,Feeder,Indonesia,3547,2017
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Oman,12495,2017
Air,Apr,VIC,Melbourne,Sheep,Breeder,United Kingdom,22,2017
Air,Apr,SA,Adelaide,Sheep,Breeder,China,1380,2017
Air,Apr,NSW,Sydney,Goats,Breeder,Nepal,23,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,158,2017
Sea,Apr,QLD,Townsville,Cattle,Feeder,Indonesia,3797,2017
Sea,Apr,NT,Darwin,Cattle,Slaughter,Vietnam,1597,2017
Sea,Apr,NT,Darwin,Buffalo,Slaughter,Vietnam,108,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Apr,SA,Adelaide,Sheep,Slaughter,Malaysia,179,2017
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,6532,2017
Sea,Apr,QLD,Brisbane,Cattle,Feeder,Japan,150,2017
Sea,Apr,QLD,Brisbane,Cattle,Feeder,Japan,930,2017
Air,Apr,SA,Adelaide,Sheep,Slaughter,Malaysia,169,2017
Air,Apr,VIC,Melbourne,Cattle,Breeder,Japan,338,2017
Sea,Apr,NT,Darwin,Cattle,Slaughter,Vietnam,1813,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,156,2017
Air,Apr,VIC,Melbourne,Cattle,Breeder,Japan,300,2017
Air,Apr,VIC,Melbourne,Cattle,Breeder,Taiwan,169,2017
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,1500,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Apr,VIC,Portland,Cattle,Breeder,China,3079,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,3160,2017
Sea,Apr,SA,Port Adelaide,Sheep,Slaughter,Qatar,19673,2017
Sea,Apr,SA,Port Adelaide,Sheep,Slaughter,Kuwait,31973,2017
Sea,Apr,NT,Darwin,Cattle,Slaughter,Vietnam,1768,2017
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,3725,2017
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,2470,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Apr,NSW,Sydney,Cattle,Breeder,Malaysia,92,2017
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,1954,2017
Sea,Apr,NT,Darwin,Buffalo,Slaughter,Malaysia,361,2017
Sea,Apr,NT,Darwin,Cattle,Slaughter,Malaysia,877,2017
Air,Apr,NSW,Sydney,Alpacas,Breeder,Indonesia,3,2017
Air,Apr,NSW,Sydney,Cattle,Breeder,Indonesia,1,2017
Air,Apr,VIC,Melbourne,Cattle,Breeder,Indonesia,197,2017
Sea,Apr,WA,Fremantle,Cattle,Slaughter,Kuwait,50,2017
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Qatar,10327,2017
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Kuwait,16648,2017
Sea,Apr,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,5532,2017
Air,Apr,SA,Adelaide,Sheep,Slaughter,Malaysia,190,2017
Air,Apr,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,95,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,160,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,148,2017
Sea,Apr,WA,Wyndham,Cattle,Feeder,Indonesia,2921,2017
Air,Apr,NSW,Sydney,Cattle,Breeder,Malaysia,50,2017
Air,Apr,SA,Adelaide,Sheep,Slaughter,Malaysia,163,2017
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,150,2017
Air,Apr,VIC,Melbourne,Alpacas,Breeder,New Zealand,31,2017
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Kuwait,34713,2017
